Genotype,Y,S1,S2,S3,S6,NP1,NP2,NP3,NP4,KR
65,0.851225723,128.2666667,11078.26667,333.0140281,3.006012024,53,0.514091351,0.462413722,0.771142285,398
66,0.841264962,84.8,4817.866667,169.2459016,2.529274005,64,0.439285714,0.475917174,0.595784543,133
67,0.861844463,26.2,449.3666667,8.296,0.380307692,46.33333333,0.641072517,0.212006922,0.096738462,78
68,0.868253891,30.4,619.4666667,10.58314351,0.396355353,57.16666667,0.655913978,0.227083899,0.103872437,65
69,0.845501572,136.6,12277.1,397.3171521,3.618122977,96.5,0.721637427,0.728075428,0.884142395,233
71,0.847982928,127.4666667,10937.06667,299.3722628,2.945255474,83,0.570902394,0.467028525,0.697810219,171
72,0.860249897,47.53333333,1522.566667,28.85470625,0.761844599,44.5,0.547040498,0.185457758,0.180164245,32
73,0.847164952,74.86666667,3923.766667,104.8201247,1.638468388,54.83333333,0.338223309,0.347755234,0.4,76
74,0.862942649,31.86666667,673.2,12.24,0.487272727,51.33333333,0.636861314,0.237513907,0.115878788,93
75,0.854941563,81.26666667,4604.166667,100.0181028,1.410572049,66.16666667,0.452233677,0.319596425,0.35307748,84
76,0.846699091,137,12253.36667,373.1989848,3.076142132,86.16666667,0.633816425,0.657593005,0.834517766,239
77,0.844992415,109.0666667,8153.2,316.0155039,3.581395349,46.66666667,0.640410959,0.513867673,0.845478036,406
78,0.861885712,31,658.5666667,12.11342735,0.430410791,48.33333333,0.641212121,0.218109048,0.114040466,79
79,0.841827878,107.2666667,8446.166667,290.912744,3.382319173,76.66666667,0.592995169,0.535701705,0.738920781,150
80,0.83894257,104.6666667,7555.466667,341.3614458,3.71686747,50.66666667,1.082892416,0.561954886,0.945783133,419
81,0.869481892,14.13333333,136.2666667,2.266075388,0.181818182,38.33333333,0.663377193,0.163114407,0.047006652,39
82,0.86854383,9.6,63.46666667,1.070866142,0.114735658,27.5,0.613916947,0.132166192,0.032395951,25
83,0.844994864,134.2666667,11899.6,381.3974359,3.423076923,92.5,0.601405622,0.694317049,0.860683761,244
84,0.860983361,29.06666667,633.8666667,11.885,0.4,49.33333333,0.691789216,0.246008765,0.109,102
85,0.863854596,18.06666667,230.5666667,4.090479007,0.22945003,45.83333333,0.645199761,0.229962331,0.06410408,93
86,0.842702256,97.66666667,6734.7,291.5454545,3.056277056,49.5,0.823099415,0.563356708,0.845598846,424
87,0.846274025,102.1333333,7298.266667,349.7571885,3.961661342,74.16666667,1.422136422,1.020776773,0.978913738,578
88,0.862598686,126.4666667,12902.56667,303.1143305,2.222396241,49.83333333,0.323750856,0.393558632,0.594205168,418
89,0.838413652,97.53333333,7207.5,362.1859296,3.376884422,44.33333333,1.390423573,0.580628568,0.980234506,419
90,0.841494396,110.8666667,9167.9,451.6206897,4.236453202,52.16666667,1.4543379,0.684792065,1.09228243,432
91,0.843276665,87.86666667,5939.6,245.4380165,2.396694215,47.33333333,0.774550484,0.531116331,0.726170799,421
92,0.857892155,121.8666667,11617.86667,300.462069,2.489655172,65.16666667,0.339055794,0.450172546,0.630344828,428
93,0.851247319,100.8,7581.866667,240.4397463,2.359408034,62.83333333,0.37254902,0.531241517,0.639323467,427
94,0.846254325,100.7333333,7816.3,290.5687732,2.423791822,46.66666667,0.701017812,0.498566465,0.748946716,416
95,0.87023611,111.5333333,14543.76667,296.6097893,1.991842284,53.66666667,0.302668938,0.365413972,0.45492862,422
96,0.838838827,95.46666667,7936.266667,390.3081967,3.291803279,38.16666667,1.396078431,0.556868138,0.939016393,419
97,0.840738708,77.46666667,4315.866667,270.8702929,4.117154812,70.33333333,2.095238095,1.267568371,0.972384937,577
98,0.845903959,103,7302.966667,262.3820359,2.651497006,50.33333333,0.657992565,0.483624785,0.74011976,409
99,0.836307997,96.46666667,6535.9,400.9754601,4.380368098,47.83333333,1.668981481,0.747843003,1.183640082,429
100,0.851203478,104,8248.8,253.0306748,2.233128834,55.83333333,0.460606061,0.45970556,0.63803681,415
101,0.86221497,33.53333333,1058.966667,19.45437844,0.471524801,56.33333333,0.644837758,0.260158477,0.123208818,118
102,0.849676435,94,5792.4,153.2380952,1.989417989,84.5,0.61452514,0.541481394,0.497354497,205
103,0.8577062,139.5333333,15319.9,486.3460317,3.974603175,84.5,0.6,0.735233496,0.885925926,577
104,0.845245919,118.6666667,9382,394.2016807,3.848739496,60.66666667,0.976311337,0.660791379,0.99719888,449
105,0.847314327,106.5333333,7859.6,282.7194245,3.035971223,57.66666667,0.470948012,0.555413493,0.766426859,437
106,0.864450135,119.5333333,13195.76667,292.1571956,1.991143911,58.83333333,0.34762833,0.399365655,0.529298893,426
107,0.84448498,116.7333333,9266.966667,418.0586466,3.834586466,56.83333333,0.990147783,0.692678329,1.053233083,457
108,0.852454083,139.2,13533.46667,530.0313316,4.088772846,77.66666667,1.12748538,0.856520242,1.090339426,579
109,0.846668941,104.9333333,7413.866667,288.8519481,2.961038961,53.5,0.704022989,0.606799333,0.817662338,445
110,0.855910806,144.6,14544.96667,518.8454221,3.971462545,83.5,0.935340022,0.804259558,1.031629013,578
111,0.858394955,115.8,10769.76667,275.912041,2.134927412,61,0.309633028,0.45292675,0.593339026,429
112,0.854625118,106.8,9180.666667,261.8060837,2.003802281,58,0.344537815,0.489576026,0.609125475,431
113,0.863809014,116.9333333,12674.26667,286.3162651,1.990963855,60.66666667,0.335386721,0.405928674,0.528313253,430
114,0.862857601,123.4666667,12571.06667,293.2597201,2.124416796,62.5,0.326446281,0.420773398,0.576049767,428
115,0.86232445,157.1333333,18460.3,538.2011662,3.976676385,87,0.550561798,0.687338009,0.916229349,578
116,0.844340523,113.4666667,10166.8,571.1685393,4.629213483,75.33333333,2.324894515,1.166358524,1.274906367,579
117,0.827835775,47.4,1982.966667,321.5621622,6.248648649,66,19.29333333,3.015053539,1.537297297,579
118,0.84894413,137.6,12928.66667,585.8912387,4.827794562,78.5,1.907514451,0.973936082,1.247129909,579
119,0.848539038,96.73333333,6691.9,238.1459075,2.512455516,59.33333333,0.472413793,0.575104823,0.688493476,430
120,0.828483469,55.26666667,3026.166667,430.2606635,6.3507109,65,17.50617284,2.653334371,1.571563981,578
121,0.85533163,132.0666667,12845.76667,456.0627219,3.971597633,79.83333333,0.770551039,0.795675613,0.937751479,578
122,0.85143345,120.6666667,10330.26667,412.1117021,3.968085106,77.5,1.013626834,0.870896939,0.962765957,578
123,0.864759913,114.4666667,13091.5,286.4660832,1.991247265,55.66666667,0.332101047,0.392530873,0.500948213,421
124,0.862204901,151.4,18435.36667,529.2449761,3.977033493,83.66666667,0.491769547,0.675538444,0.869282297,578
125,0.836192452,60.73333333,2840.166667,331.536965,5.859922179,120.8333333,7.041666667,3.017682198,1.417898833,635
126,0.884546293,171.7333333,27393.86667,638.0559006,3.98136646,87,0.347916667,0.581906701,0.8,578
127,0.857349085,143.6,14774.8,495.7986577,3.973154362,82,0.733686067,0.767517149,0.963758389,579
128,0.85734419,140.2,16769.9,444.8249337,3.522546419,64.83333333,0.349716446,0.480786253,0.743766578,430
129,0.836654838,64.33333333,4011.366667,525.5065502,7.161572052,120.1666667,28.54761905,3.37068406,1.68558952,635
130,0.839844972,103.8,8127.766667,528.9219089,5.370932755,72.16666667,3.932659933,1.305188246,1.350976139,580
133,0.856998767,150,15475.86667,521.658427,4.125842697,81.33333333,0.780898876,0.77136284,1.011235955,578
134,0.842558762,103.5333333,7387.766667,420.5559772,4.314990512,71.83333333,2.33747412,1.155859422,1.178747628,580
135,0.840360248,85.93333333,5072.3,303.7305389,4.323353293,71.16666667,2.06185567,1.198112002,1.029141717,577
136,0.846155897,98.33333333,7148.966667,497.6078886,5.916473318,123.8333333,3.176282051,1.838560817,1.368909513,635
137,0.846706954,121.8666667,10033.6,451.963964,4.108108108,76.66666667,1.614678899,0.976146901,1.097897898,578
138,0.842250405,85.8,5234.966667,294.6510319,3.954971857,69.66666667,1.810852713,1.137474419,0.965853659,578
139,0.830830086,27.6,578.2666667,127.5588235,5.735294118,120.1666667,10.84166667,5.675522818,1.217647059,635
140,0.844863675,126.6666667,10811.86667,460.7329545,4.159090909,61.33333333,0.965571205,0.670929868,1.079545455,453
141,0.846685716,66.93333333,2921.066667,77.14084507,1.436619718,47.83333333,0.460654288,0.362651485,0.353521127,115
142,0.847514928,116.8666667,9402.7,318.7355932,3.118644068,62.16666667,0.524090462,0.531382288,0.792316384,420
143,0.827351753,77.2,3851.866667,190.0592105,2.901315789,54.5,0.60652921,0.756366174,0.761842105,201
144,0.871050127,4.933333333,18.26666667,0.299781182,0.065645514,39.33333333,0.646929825,0.191150099,0.01619256,56
145,0.866353748,123.2666667,13218.16667,297.4831208,2.154538635,67.83333333,0.300907912,0.412530172,0.55483871,417
